Dynamic Position,Egt2RightPosX:,Egt2RightPosY:,Egt2RightPosZ:,Egt2LeftPosX:,Egt2LeftPosY:,Egt2LeftPosZ:
63,3.949577927,-7.029565813,0.01734683932,-3.949577927,-7.029565813,0.01734683932
64,3.679577927,-7.029565813,0.01734683932,-3.679577927,-7.029565813,0.01734683932
65,3.419577927,-7.029565813,0.01734683932,-3.419577927,-7.029565813,0.01734683932
66,3.169577927,-7.029565813,0.01734683932,-3.169577927,-7.029565813,0.01734683932
67,2.929577927,-7.029565813,0.01734683932,-2.929577927,-7.029565813,0.01734683932
68,2.699577927,-7.029565813,0.01734683932,-2.699577927,-7.029565813,0.01734683932
69,2.479577927,-7.029565813,0.01734683932,-2.479577927,-7.029565813,0.01734683932
70,2.269577927,-7.029565813,0.01734683932,-2.269577927,-7.029565813,0.01734683932
71,2.069577927,-7.029565813,0.01734683932,-2.069577927,-7.029565813,0.01734683932
72,1.879577927,-7.029565813,0.01734683932,-1.879577927,-7.029565813,0.01734683932
73,1.699577927,-7.029565813,0.01734683932,-1.699577927,-7.029565813,0.01734683932
74,1.529577927,-7.029565813,0.01734683932,-1.529577927,-7.029565813,0.01734683932
75,1.369577927,-7.029565813,0.01734683932,-1.369577927,-7.029565813,0.01734683932
76,1.219577927,-7.029565813,0.01734683932,-1.219577927,-7.029565813,0.01734683932
77,1.079577927,-7.029565813,0.01734683932,-1.079577927,-7.029565813,0.01734683932
78,0.9495779269,-7.029565813,0.01734683932,-0.9495779269,-7.029565813,0.01734683932
79,0.8295779269,-7.029565813,0.01734683932,-0.8295779269,-7.029565813,0.01734683932
80,0.7195779269,-7.029565813,0.01734683932,-0.7195779269,-7.029565813,0.01734683932
81,0.6195779269,-7.029565813,0.01734683932,-0.6195779269,-7.029565813,0.01734683932
82,0.5295779269,-7.029565813,0.01734683932,-0.5295779269,-7.029565813,0.01734683932
83,0.3795779269,-7.029565813,0.01734683932,-0.3795779269,-7.029565813,0.01734683932
84,0.3195779269,-7.029565813,0.01734683932,-0.3195779269,-7.029565813,0.01734683932
85,0.2695779269,-7.029565813,0.01734683932,-0.2695779269,-7.029565813,0.01734683932
86,0.2295779269,-7.029565813,0.01734683932,-0.2295779269,-7.029565813,0.01734683932
87,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
88,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
89,0.1795779269,-7.029565813,0.01734683932,,-7.029565813,0.01734683932
90,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
91,0.2295779269,-7.029565813,0.01734683932,-0.2295779269,-7.029565813,0.01734683932
92,0.2695779269,-7.029565813,0.01734683932,-0.2695779269,-7.029565813,0.01734683932
93,0.3195779269,-7.029565813,0.01734683932,-0.3195779269,-7.029565813,0.01734683932
94,0.3795779269,-7.029565813,0.01734683932,-0.3795779269,-7.029565813,0.01734683932
95,0.5295779269,-7.029565813,0.01734683932,-0.5295779269,-7.029565813,0.01734683932
96,0.6195779269,-7.029565813,0.01734683932,-0.6195779269,-7.029565813,0.01734683932
97,0.7195779269,-7.029565813,0.01734683932,-0.7195779269,-7.029565813,0.01734683932
98,0.8295779269,-7.029565813,0.01734683932,-0.8295779269,-7.029565813,0.01734683932
99,0.9495779269,-7.029565813,0.01734683932,-0.9495779269,-7.029565813,0.01734683932
100,1.079577927,-7.029565813,0.01734683932,-1.079577927,-7.029565813,0.01734683932
101,1.219577927,-7.029565813,0.01734683932,-1.219577927,-7.029565813,0.01734683932
102,1.369577927,-7.029565813,0.01734683932,-1.369577927,-7.029565813,0.01734683932
103,1.529577927,-7.029565813,0.01734683932,-1.529577927,-7.029565813,0.01734683932
104,1.699577927,-7.029565813,0.01734683932,-1.699577927,-7.029565813,0.01734683932
105,1.879577927,-7.029565813,0.01734683932,-1.879577927,-7.029565813,0.01734683932
106,1.879577927,-7.029565813,0.01734683932,-1.879577927,-7.029565813,0.01734683932
107,2.269577927,-7.029565813,0.01734683932,-2.269577927,-7.029565813,0.01734683932
108,2.479577927,-7.029565813,0.01734683932,-2.479577927,-7.029565813,0.01734683932
109,2.699577927,-7.029565813,0.01734683932,-2.699577927,-7.029565813,0.01734683932
110,2.929577927,-7.029565813,0.01734683932,-2.929577927,-7.029565813,0.01734683932
111,3.169577927,-7.029565813,0.01734683932,-3.169577927,-7.029565813,0.01734683932
112,3.419577927,-7.029565813,0.01734683932,-3.419577927,-7.029565813,0.01734683932
